P_OpCo	P_CustomerID	P_UserID	P_Location	P_StorageName	P_FoodType	P_GroupName	P_SupplierName	P_Address	P_ContactName	P_Email	P_PhoneNumber	P_Notes	P_ProductName	P_MaterialID	P_Brand	P_AvgWtPerCase	P_PackPerSize	P_UOM	P_CategoryName	P_InvoiceNumber
067	175380	175380	expenseCategory	F	food	PT_Group13178	PT_Sup13178	PT_Add13178	PT_ContactName13178	PT_EMAIL02@test.com	PT_Phone13178	PT_SampleNotes13178	NSPT13178	PT14377	PT_Prod13178	20	5	EA	Dairy	PTINV13290
067	175398	175398	expenseCategory	C	food	PT_Group13179	PT_Sup13179	PT_Add13179	PT_ContactName13179	PT_EMAIL01@test.com	PT_Phone13179	PT_SampleNotes13179	NSPT13179	PT14378	PT_Prod13179	25	5	CS	Paper Towel	PTINV13291
067	175406	175406	expenseCategory	D	food	PT_Group13180	PT_Sup13180	PT_Add13180	PT_ContactName13180	PT_EMAIL02@test.com	PT_Phone13180	PT_SampleNotes13180	NSPT13180	PT14379	PT_Prod13180	10	5	EA	Paper Towel	PTINV13292
067	175414	175414	expenseCategory	F	food	PT_Group13181	PT_Sup13181	PT_Add13181	PT_ContactName13181	PT_EMAIL01@test.com	PT_Phone13181	PT_SampleNotes13181	NSPT13181	PT14380	PT_Prod13181	12	5	CS	Paper Towel	PTINV13293
067	175422	175422	location	D	nonFood	PT_Group13182	PT_Sup13182	PT_Add13182	PT_ContactName13182	PT_EMAIL02@test.com	PT_Phone13182	PT_SampleNotes13182	NSPT13182	PT14381	PT_Prod13182	15	5	EA	Paper Towel	PTINV13294
067	175430	175430	expenseCategory	F	food	PT_Group13183	PT_Sup13183	PT_Add13183	PT_ContactName13183	PT_EMAIL01@test.com	PT_Phone13183	PT_SampleNotes13183	NSPT13183	PT14382	PT_Prod13183	18	5	CS	Dairy	PTINV13295
067	175448	175448	expenseCategory	C	food	PT_Group13184	PT_Sup13184	PT_Add13184	PT_ContactName13184	PT_EMAIL02@test.com	PT_Phone13184	PT_SampleNotes13184	NSPT13184	PT14383	PT_Prod13184	30	5	EA	Paper Towel	PTINV13296
067	175463	175463	expenseCategory	D	food	PT_Group13185	PT_Sup13185	PT_Add13185	PT_ContactName13185	PT_EMAIL01@test.com	PT_Phone13185	PT_SampleNotes13185	NSPT13185	PT14384	PT_Prod13185	15	5	CS	Paper Towel	PTINV13297
067	175471	175471	expenseCategory	F	food	PT_Group13186	PT_Sup13186	PT_Add13186	PT_ContactName13186	PT_EMAIL02@test.com	PT_Phone13186	PT_SampleNotes13186	NSPT13186	PT14385	PT_Prod13186	20	5	EA	Meat	PTINV13298
067	175489	175489	expenseCategory	D	nonFood	PT_Group13187	PT_Sup13187	PT_Add13187	PT_ContactName13187	PT_EMAIL01@test.com	PT_Phone13187	PT_SampleNotes13187	NSPT13187	PT14386	PT_Prod13187	12	5	CS	Meat	PTINV13299
067	175497	175497	expenseCategory	F	food	PT_Group13188	PT_Sup13188	PT_Add13188	PT_ContactName13188	PT_EMAIL02@test.com	PT_Phone13188	PT_SampleNotes13188	NSPT13188	PT14387	PT_Prod13188	15	5	EA	Meat	PTINV13300
067	175505	175505	location	C	food	PT_Group13189	PT_Sup13189	PT_Add13189	PT_ContactName13189	PT_EMAIL01@test.com	PT_Phone13189	PT_SampleNotes13189	NSPT13189	PT14388	PT_Prod13189	16	5	CS	Dairy	PTINV13301
067	175513	175513	expenseCategory	D	food	PT_Group13190	PT_Sup13190	PT_Add13190	PT_ContactName13190	PT_EMAIL02@test.com	PT_Phone13190	PT_SampleNotes13190	NSPT13190	PT14389	PT_Prod13190	20	5	EA	Dairy	PTINV13302
067	175521	175521	expenseCategory	F	food	PT_Group13191	PT_Sup13191	PT_Add13191	PT_ContactName13191	PT_EMAIL01@test.com	PT_Phone13191	PT_SampleNotes13191	NSPT13191	PT14390	PT_Prod13191	25	5	CS	Dairy	PTINV13303
067	175539	175539	expenseCategory	D	nonFood	PT_Group13192	PT_Sup13192	PT_Add13192	PT_ContactName13192	PT_EMAIL02@test.com	PT_Phone13192	PT_SampleNotes13192	NSPT13192	PT14391	PT_Prod13192	10	5	EA	Paper Towel	PTINV13304
067	175547	175547	expenseCategory	F	food	PT_Group13193	PT_Sup13193	PT_Add13193	PT_ContactName13193	PT_EMAIL01@test.com	PT_Phone13193	PT_SampleNotes13193	NSPT13193	PT14392	PT_Prod13193	12	5	CS	Paper Towel	PTINV13305
067	175554	175554	expenseCategory	C	food	PT_Group13194	PT_Sup13194	PT_Add13194	PT_ContactName13194	PT_EMAIL02@test.com	PT_Phone13194	PT_SampleNotes13194	NSPT13194	PT14393	PT_Prod13194	15	5	EA	Paper Towel	PTINV13306
067	175562	175562	expenseCategory	D	food	PT_Group13195	PT_Sup13195	PT_Add13195	PT_ContactName13195	PT_EMAIL01@test.com	PT_Phone13195	PT_SampleNotes13195	NSPT13195	PT14394	PT_Prod13195	18	5	CS	Dairy	PTINV13307
067	175588	175588	expenseCategory	F	food	PT_Group13196	PT_Sup13196	PT_Add13196	PT_ContactName13196	PT_EMAIL02@test.com	PT_Phone13196	PT_SampleNotes13196	NSPT13196	PT14395	PT_Prod13196	30	5	EA	Paper Towel	PTINV13308
067	175596	175596	location	D	nonFood	PT_Group13197	PT_Sup13197	PT_Add13197	PT_ContactName13197	PT_EMAIL01@test.com	PT_Phone13197	PT_SampleNotes13197	NSPT13197	PT14396	PT_Prod13197	15	5	CS	Paper Towel	PTINV13309
067	175604	175604	expenseCategory	F	food	PT_Group13198	PT_Sup13198	PT_Add13198	PT_ContactName13198	PT_EMAIL02@test.com	PT_Phone13198	PT_SampleNotes13198	NSPT13198	PT14397	PT_Prod13198	20	5	EA	Meat	PTINV13310
067	175612	175612	expenseCategory	C	food	PT_Group13199	PT_Sup13199	PT_Add13199	PT_ContactName13199	PT_EMAIL01@test.com	PT_Phone13199	PT_SampleNotes13199	NSPT13199	PT14398	PT_Prod13199	12	5	CS	Meat	PTINV13311
067	175620	175620	expenseCategory	D	food	PT_Group13200	PT_Sup13200	PT_Add13200	PT_ContactName13200	PT_EMAIL02@test.com	PT_Phone13200	PT_SampleNotes13200	NSPT13200	PT14399	PT_Prod13200	15	5	EA	Meat	PTINV13312
067	175638	175638	expenseCategory	F	food	PT_Group13201	PT_Sup13201	PT_Add13201	PT_ContactName13201	PT_EMAIL01@test.com	PT_Phone13201	PT_SampleNotes13201	NSPT13201	PT14400	PT_Prod13201	12	5	CS	Meat	PTINV13313
067	175653	175653	expenseCategory	D	nonFood	PT_Group13202	PT_Sup13202	PT_Add13202	PT_ContactName13202	PT_EMAIL02@test.com	PT_Phone13202	PT_SampleNotes13202	NSPT13202	PT14401	PT_Prod13202	15	5	EA	Meat	PTINV13314
067	175661	175661	expenseCategory	F	food	PT_Group13203	PT_Sup13203	PT_Add13203	PT_ContactName13203	PT_EMAIL01@test.com	PT_Phone13203	PT_SampleNotes13203	NSPT13203	PT14402	PT_Prod13203	16	5	CS	Meat	PTINV13315
067	175679	175679	expenseCategory	C	food	PT_Group13204	PT_Sup13204	PT_Add13204	PT_ContactName13204	PT_EMAIL02@test.com	PT_Phone13204	PT_SampleNotes13204	NSPT13204	PT14403	PT_Prod13204	20	5	EA	Dairy	PTINV13316
067	175687	175687	expenseCategory	D	food	PT_Group13205	PT_Sup13205	PT_Add13205	PT_ContactName13205	PT_EMAIL01@test.com	PT_Phone13205	PT_SampleNotes13205	NSPT13205	PT14404	PT_Prod13205	25	5	CS	Dairy	PTINV13317
067	175695	175695	location	F	food	PT_Group13206	PT_Sup13206	PT_Add13206	PT_ContactName13206	PT_EMAIL02@test.com	PT_Phone13206	PT_SampleNotes13206	NSPT13206	PT14405	PT_Prod13206	10	5	EA	Dairy	PTINV13318
067	175703	175703	expenseCategory	D	nonFood	PT_Group13207	PT_Sup13207	PT_Add13207	PT_ContactName13207	PT_EMAIL01@test.com	PT_Phone13207	PT_SampleNotes13207	NSPT13207	PT14406	PT_Prod13207	12	5	CS	Paper Towel	PTINV13319
067	175711	175711	expenseCategory	F	food	PT_Group13208	PT_Sup13208	PT_Add13208	PT_ContactName13208	PT_EMAIL02@test.com	PT_Phone13208	PT_SampleNotes13208	NSPT13208	PT14407	PT_Prod13208	15	5	EA	Paper Towel	PTINV13320
067	175729	175729	expenseCategory	C	food	PT_Group13209	PT_Sup13209	PT_Add13209	PT_ContactName13209	PT_EMAIL01@test.com	PT_Phone13209	PT_SampleNotes13209	NSPT13209	PT14408	PT_Prod13209	18	5	CS	Paper Towel	PTINV13321
067	175737	175737	expenseCategory	D	food	PT_Group13210	PT_Sup13210	PT_Add13210	PT_ContactName13210	PT_EMAIL02@test.com	PT_Phone13210	PT_SampleNotes13210	NSPT13210	PT14409	PT_Prod13210	30	5	EA	Paper Towel	PTINV13322
067	175745	175745	expenseCategory	F	food	PT_Group13211	PT_Sup13211	PT_Add13211	PT_ContactName13211	PT_EMAIL01@test.com	PT_Phone13211	PT_SampleNotes13211	NSPT13211	PT14410	PT_Prod13211	15	5	CS	Dairy	PTINV13323
067	175752	175752	expenseCategory	D	nonFood	PT_Group13212	PT_Sup13212	PT_Add13212	PT_ContactName13212	PT_EMAIL02@test.com	PT_Phone13212	PT_SampleNotes13212	NSPT13212	PT14411	PT_Prod13212	20	5	EA	Paper Towel	PTINV13324
067	175760	175760	location	F	food	PT_Group13213	PT_Sup13213	PT_Add13213	PT_ContactName13213	PT_EMAIL01@test.com	PT_Phone13213	PT_SampleNotes13213	NSPT13213	PT14412	PT_Prod13213	12	5	CS	Meat	PTINV13325
067	175778	175778	expenseCategory	C	food	PT_Group13214	PT_Sup13214	PT_Add13214	PT_ContactName13214	PT_EMAIL02@test.com	PT_Phone13214	PT_SampleNotes13214	NSPT13214	PT14413	PT_Prod13214	15	5	EA	Meat	PTINV13326
067	175786	175786	expenseCategory	D	food	PT_Group13215	PT_Sup13215	PT_Add13215	PT_ContactName13215	PT_EMAIL01@test.com	PT_Phone13215	PT_SampleNotes13215	NSPT13215	PT14414	PT_Prod13215	16	5	CS	Meat	PTINV13327
067	175794	175794	expenseCategory	F	food	PT_Group13216	PT_Sup13216	PT_Add13216	PT_ContactName13216	PT_EMAIL02@test.com	PT_Phone13216	PT_SampleNotes13216	NSPT13216	PT14415	PT_Prod13216	20	5	EA	Dairy	PTINV13328
067	175802	175802	expenseCategory	D	nonFood	PT_Group13217	PT_Sup13217	PT_Add13217	PT_ContactName13217	PT_EMAIL01@test.com	PT_Phone13217	PT_SampleNotes13217	NSPT13217	PT14416	PT_Prod13217	25	5	CS	Dairy	PTINV13329
067	175810	175810	expenseCategory	F	food	PT_Group13218	PT_Sup13218	PT_Add13218	PT_ContactName13218	PT_EMAIL02@test.com	PT_Phone13218	PT_SampleNotes13218	NSPT13218	PT14417	PT_Prod13218	10	5	EA	Dairy	PTINV13330
067	175828	175828	expenseCategory	C	food	PT_Group13219	PT_Sup13219	PT_Add13219	PT_ContactName13219	PT_EMAIL01@test.com	PT_Phone13219	PT_SampleNotes13219	NSPT13219	PT14418	PT_Prod13219	12	5	CS	Paper Towel	PTINV13331
067	175836	175836	location	D	food	PT_Group13220	PT_Sup13220	PT_Add13220	PT_ContactName13220	PT_EMAIL02@test.com	PT_Phone13220	PT_SampleNotes13220	NSPT13220	PT14419	PT_Prod13220	15	5	EA	Paper Towel	PTINV13332
067	175844	175844	expenseCategory	F	food	PT_Group13221	PT_Sup13221	PT_Add13221	PT_ContactName13221	PT_EMAIL01@test.com	PT_Phone13221	PT_SampleNotes13221	NSPT13221	PT14420	PT_Prod13221	18	5	CS	Paper Towel	PTINV13333
067	175851	175851	expenseCategory	D	nonFood	PT_Group13222	PT_Sup13222	PT_Add13222	PT_ContactName13222	PT_EMAIL02@test.com	PT_Phone13222	PT_SampleNotes13222	NSPT13222	PT14421	PT_Prod13222	30	5	EA	Paper Towel	PTINV13334
067	175869	175869	expenseCategory	F	food	PT_Group13223	PT_Sup13223	PT_Add13223	PT_ContactName13223	PT_EMAIL01@test.com	PT_Phone13223	PT_SampleNotes13223	NSPT13223	PT14422	PT_Prod13223	15	5	CS	Meat	PTINV13335
067	175877	175877	expenseCategory	C	food	PT_Group13224	PT_Sup13224	PT_Add13224	PT_ContactName13224	PT_EMAIL02@test.com	PT_Phone13224	PT_SampleNotes13224	NSPT13224	PT14423	PT_Prod13224	20	5	EA	Meat	PTINV13336
067	175885	175885	expenseCategory	D	food	PT_Group13225	PT_Sup13225	PT_Add13225	PT_ContactName13225	PT_EMAIL01@test.com	PT_Phone13225	PT_SampleNotes13225	NSPT13225	PT14424	PT_Prod13225	12	5	CS	Meat	PTINV13337
067	175893	175893	expenseCategory	F	food	PT_Group13226	PT_Sup13226	PT_Add13226	PT_ContactName13226	PT_EMAIL02@test.com	PT_Phone13226	PT_SampleNotes13226	NSPT13226	PT14425	PT_Prod13226	15	5	EA	Dairy	PTINV13338
067	175919	175919	expenseCategory	D	nonFood	PT_Group13227	PT_Sup13227	PT_Add13227	PT_ContactName13227	PT_EMAIL01@test.com	PT_Phone13227	PT_SampleNotes13227	NSPT13227	PT14426	PT_Prod13227	16	5	CS	Dairy	PTINV13339
067	175927	175927	expenseCategory	F	food	PT_Group13228	PT_Sup13228	PT_Add13228	PT_ContactName13228	PT_EMAIL02@test.com	PT_Phone13228	PT_SampleNotes13228	NSPT13228	PT14427	PT_Prod13228	20	5	EA	Dairy	PTINV13340
067	175935	175935	location	C	food	PT_Group13229	PT_Sup13229	PT_Add13229	PT_ContactName13229	PT_EMAIL01@test.com	PT_Phone13229	PT_SampleNotes13229	NSPT13229	PT14428	PT_Prod13229	25	5	CS	Paper Towel	PTINV13341
067	175943	175943	expenseCategory	D	food	PT_Group13230	PT_Sup13230	PT_Add13230	PT_ContactName13230	PT_EMAIL02@test.com	PT_Phone13230	PT_SampleNotes13230	NSPT13230	PT14429	PT_Prod13230	10	5	EA	Paper Towel	PTINV13342
067	175950	175950	expenseCategory	F	food	PT_Group13231	PT_Sup13231	PT_Add13231	PT_ContactName13231	PT_EMAIL01@test.com	PT_Phone13231	PT_SampleNotes13231	NSPT13231	PT14430	PT_Prod13231	12	5	CS	Paper Towel	PTINV13343
067	175968	175968	expenseCategory	D	nonFood	PT_Group13232	PT_Sup13232	PT_Add13232	PT_ContactName13232	PT_EMAIL02@test.com	PT_Phone13232	PT_SampleNotes13232	NSPT13232	PT14431	PT_Prod13232	15	5	EA	Paper Towel	PTINV13344
067	175976	175976	expenseCategory	F	food	PT_Group13233	PT_Sup13233	PT_Add13233	PT_ContactName13233	PT_EMAIL01@test.com	PT_Phone13233	PT_SampleNotes13233	NSPT13233	PT14432	PT_Prod13233	18	5	CS	Dairy	PTINV13345
067	175984	175984	expenseCategory	C	food	PT_Group13234	PT_Sup13234	PT_Add13234	PT_ContactName13234	PT_EMAIL02@test.com	PT_Phone13234	PT_SampleNotes13234	NSPT13234	PT14433	PT_Prod13234	30	5	EA	Paper Towel	PTINV13346
067	175992	175992	expenseCategory	D	food	PT_Group13235	PT_Sup13235	PT_Add13235	PT_ContactName13235	PT_EMAIL01@test.com	PT_Phone13235	PT_SampleNotes13235	NSPT13235	PT14434	PT_Prod13235	15	5	CS	Paper Towel	PTINV13347
067	176008	176008	location	F	food	PT_Group13236	PT_Sup13236	PT_Add13236	PT_ContactName13236	PT_EMAIL02@test.com	PT_Phone13236	PT_SampleNotes13236	NSPT13236	PT14435	PT_Prod13236	20	5	EA	Meat	PTINV13348
067	176016	176016	expenseCategory	D	nonFood	PT_Group13237	PT_Sup13237	PT_Add13237	PT_ContactName13237	PT_EMAIL01@test.com	PT_Phone13237	PT_SampleNotes13237	NSPT13237	PT14436	PT_Prod13237	12	5	CS	Meat	PTINV13349
067	176024	176024	expenseCategory	F	food	PT_Group13238	PT_Sup13238	PT_Add13238	PT_ContactName13238	PT_EMAIL02@test.com	PT_Phone13238	PT_SampleNotes13238	NSPT13238	PT14437	PT_Prod13238	15	5	EA	Meat	PTINV13350
067	176032	176032	expenseCategory	C	food	PT_Group13239	PT_Sup13239	PT_Add13239	PT_ContactName13239	PT_EMAIL01@test.com	PT_Phone13239	PT_SampleNotes13239	NSPT13239	PT14438	PT_Prod13239	16	5	CS	Dairy	PTINV13351
067	176040	176040	expenseCategory	D	food	PT_Group13240	PT_Sup13240	PT_Add13240	PT_ContactName13240	PT_EMAIL02@test.com	PT_Phone13240	PT_SampleNotes13240	NSPT13240	PT14439	PT_Prod13240	20	5	EA	Dairy	PTINV13352
067	176057	176057	expenseCategory	F	food	PT_Group13241	PT_Sup13241	PT_Add13241	PT_ContactName13241	PT_EMAIL01@test.com	PT_Phone13241	PT_SampleNotes13241	NSPT13241	PT14440	PT_Prod13241	25	5	CS	Dairy	PTINV13353
067	176065	176065	expenseCategory	D	nonFood	PT_Group13242	PT_Sup13242	PT_Add13242	PT_ContactName13242	PT_EMAIL02@test.com	PT_Phone13242	PT_SampleNotes13242	NSPT13242	PT14441	PT_Prod13242	10	5	EA	Paper Towel	PTINV13354
067	176073	176073	location	F	food	PT_Group13243	PT_Sup13243	PT_Add13243	PT_ContactName13243	PT_EMAIL01@test.com	PT_Phone13243	PT_SampleNotes13243	NSPT13243	PT14442	PT_Prod13243	12	5	CS	Paper Towel	PTINV13355
067	176081	176081	expenseCategory	C	food	PT_Group13244	PT_Sup13244	PT_Add13244	PT_ContactName13244	PT_EMAIL02@test.com	PT_Phone13244	PT_SampleNotes13244	NSPT13244	PT14443	PT_Prod13244	15	5	EA	Paper Towel	PTINV13356
067	176099	176099	expenseCategory	D	food	PT_Group13245	PT_Sup13245	PT_Add13245	PT_ContactName13245	PT_EMAIL01@test.com	PT_Phone13245	PT_SampleNotes13245	NSPT13245	PT14444	PT_Prod13245	18	5	CS	Dairy	PTINV13357
067	176107	176107	expenseCategory	F	food	PT_Group13246	PT_Sup13246	PT_Add13246	PT_ContactName13246	PT_EMAIL02@test.com	PT_Phone13246	PT_SampleNotes13246	NSPT13246	PT14445	PT_Prod13246	30	5	EA	Paper Towel	PTINV13358
067	176115	176115	expenseCategory	D	nonFood	PT_Group13247	PT_Sup13247	PT_Add13247	PT_ContactName13247	PT_EMAIL01@test.com	PT_Phone13247	PT_SampleNotes13247	NSPT13247	PT14446	PT_Prod13247	15	5	CS	Paper Towel	PTINV13359
067	176123	176123	expenseCategory	F	food	PT_Group13248	PT_Sup13248	PT_Add13248	PT_ContactName13248	PT_EMAIL02@test.com	PT_Phone13248	PT_SampleNotes13248	NSPT13248	PT14447	PT_Prod13248	20	5	EA	Meat	PTINV13360
067	176131	176131	expenseCategory	C	food	PT_Group13249	PT_Sup13249	PT_Add13249	PT_ContactName13249	PT_EMAIL01@test.com	PT_Phone13249	PT_SampleNotes13249	NSPT13249	PT14448	PT_Prod13249	12	5	CS	Meat	PTINV13361
067	176149	176149	expenseCategory	D	food	PT_Group13250	PT_Sup13250	PT_Add13250	PT_ContactName13250	PT_EMAIL02@test.com	PT_Phone13250	PT_SampleNotes13250	NSPT13250	PT14449	PT_Prod13250	15	5	EA	Meat	PTINV13362
067	176156	176156	expenseCategory	F	food	PT_Group13251	PT_Sup13251	PT_Add13251	PT_ContactName13251	PT_EMAIL01@test.com	PT_Phone13251	PT_SampleNotes13251	NSPT13251	PT14450	PT_Prod13251	12	5	CS	Meat	PTINV13363
067	176164	176164	location	D	nonFood	PT_Group13252	PT_Sup13252	PT_Add13252	PT_ContactName13252	PT_EMAIL02@test.com	PT_Phone13252	PT_SampleNotes13252	NSPT13252	PT14451	PT_Prod13252	15	5	EA	Meat	PTINV13364
067	176172	176172	expenseCategory	F	food	PT_Group13253	PT_Sup13253	PT_Add13253	PT_ContactName13253	PT_EMAIL01@test.com	PT_Phone13253	PT_SampleNotes13253	NSPT13253	PT14452	PT_Prod13253	16	5	CS	Meat	PTINV13365
067	176180	176180	expenseCategory	C	food	PT_Group13254	PT_Sup13254	PT_Add13254	PT_ContactName13254	PT_EMAIL02@test.com	PT_Phone13254	PT_SampleNotes13254	NSPT13254	PT14453	PT_Prod13254	20	5	EA	Dairy	PTINV13366
067	176198	176198	expenseCategory	D	food	PT_Group13255	PT_Sup13255	PT_Add13255	PT_ContactName13255	PT_EMAIL01@test.com	PT_Phone13255	PT_SampleNotes13255	NSPT13255	PT14454	PT_Prod13255	25	5	CS	Dairy	PTINV13367
067	176206	176206	expenseCategory	F	food	PT_Group13256	PT_Sup13256	PT_Add13256	PT_ContactName13256	PT_EMAIL02@test.com	PT_Phone13256	PT_SampleNotes13256	NSPT13256	PT14455	PT_Prod13256	10	5	EA	Dairy	PTINV13368
067	176214	176214	expenseCategory	D	nonFood	PT_Group13257	PT_Sup13257	PT_Add13257	PT_ContactName13257	PT_EMAIL01@test.com	PT_Phone13257	PT_SampleNotes13257	NSPT13257	PT14456	PT_Prod13257	12	5	CS	Paper Towel	PTINV13369
067	176222	176222	expenseCategory	F	food	PT_Group13258	PT_Sup13258	PT_Add13258	PT_ContactName13258	PT_EMAIL02@test.com	PT_Phone13258	PT_SampleNotes13258	NSPT13258	PT14457	PT_Prod13258	15	5	EA	Paper Towel	PTINV13370
067	176230	176230	location	C	food	PT_Group13259	PT_Sup13259	PT_Add13259	PT_ContactName13259	PT_EMAIL01@test.com	PT_Phone13259	PT_SampleNotes13259	NSPT13259	PT14458	PT_Prod13259	18	5	CS	Paper Towel	PTINV13371
067	176248	176248	expenseCategory	D	food	PT_Group13260	PT_Sup13260	PT_Add13260	PT_ContactName13260	PT_EMAIL02@test.com	PT_Phone13260	PT_SampleNotes13260	NSPT13260	PT14459	PT_Prod13260	30	5	EA	Paper Towel	PTINV13372
067	176255	176255	expenseCategory	F	food	PT_Group13261	PT_Sup13261	PT_Add13261	PT_ContactName13261	PT_EMAIL01@test.com	PT_Phone13261	PT_SampleNotes13261	NSPT13261	PT14460	PT_Prod13261	15	5	CS	Dairy	PTINV13373
067	176263	176263	expenseCategory	D	nonFood	PT_Group13262	PT_Sup13262	PT_Add13262	PT_ContactName13262	PT_EMAIL02@test.com	PT_Phone13262	PT_SampleNotes13262	NSPT13262	PT14461	PT_Prod13262	20	5	EA	Paper Towel	PTINV13374
067	176271	176271	expenseCategory	F	food	PT_Group13263	PT_Sup13263	PT_Add13263	PT_ContactName13263	PT_EMAIL01@test.com	PT_Phone13263	PT_SampleNotes13263	NSPT13263	PT14462	PT_Prod13263	12	5	CS	Meat	PTINV13375
067	176289	176289	expenseCategory	C	food	PT_Group13264	PT_Sup13264	PT_Add13264	PT_ContactName13264	PT_EMAIL02@test.com	PT_Phone13264	PT_SampleNotes13264	NSPT13264	PT14463	PT_Prod13264	15	5	EA	Meat	PTINV13376
067	176297	176297	expenseCategory	D	food	PT_Group13265	PT_Sup13265	PT_Add13265	PT_ContactName13265	PT_EMAIL01@test.com	PT_Phone13265	PT_SampleNotes13265	NSPT13265	PT14464	PT_Prod13265	16	5	CS	Meat	PTINV13377
067	176305	176305	expenseCategory	F	food	PT_Group13266	PT_Sup13266	PT_Add13266	PT_ContactName13266	PT_EMAIL02@test.com	PT_Phone13266	PT_SampleNotes13266	NSPT13266	PT14465	PT_Prod13266	20	5	EA	Dairy	PTINV13378
067	176313	176313	location	D	nonFood	PT_Group13267	PT_Sup13267	PT_Add13267	PT_ContactName13267	PT_EMAIL01@test.com	PT_Phone13267	PT_SampleNotes13267	NSPT13267	PT14466	PT_Prod13267	25	5	CS	Dairy	PTINV13379
067	176321	176321	expenseCategory	F	food	PT_Group13268	PT_Sup13268	PT_Add13268	PT_ContactName13268	PT_EMAIL02@test.com	PT_Phone13268	PT_SampleNotes13268	NSPT13268	PT14467	PT_Prod13268	10	5	EA	Dairy	PTINV13380
067	176339	176339	expenseCategory	C	food	PT_Group13269	PT_Sup13269	PT_Add13269	PT_ContactName13269	PT_EMAIL01@test.com	PT_Phone13269	PT_SampleNotes13269	NSPT13269	PT14468	PT_Prod13269	12	5	CS	Paper Towel	PTINV13381
067	176347	176347	expenseCategory	D	food	PT_Group13270	PT_Sup13270	PT_Add13270	PT_ContactName13270	PT_EMAIL02@test.com	PT_Phone13270	PT_SampleNotes13270	NSPT13270	PT14469	PT_Prod13270	15	5	EA	Paper Towel	PTINV13382
067	176354	176354	expenseCategory	F	food	PT_Group13271	PT_Sup13271	PT_Add13271	PT_ContactName13271	PT_EMAIL01@test.com	PT_Phone13271	PT_SampleNotes13271	NSPT13271	PT14470	PT_Prod13271	18	5	CS	Paper Towel	PTINV13383
067	176362	176362	expenseCategory	D	nonFood	PT_Group13272	PT_Sup13272	PT_Add13272	PT_ContactName13272	PT_EMAIL02@test.com	PT_Phone13272	PT_SampleNotes13272	NSPT13272	PT14471	PT_Prod13272	30	5	EA	Paper Towel	PTINV13384
067	176370	176370	expenseCategory	F	food	PT_Group13273	PT_Sup13273	PT_Add13273	PT_ContactName13273	PT_EMAIL01@test.com	PT_Phone13273	PT_SampleNotes13273	NSPT13273	PT14472	PT_Prod13273	15	5	CS	Meat	PTINV13385
067	176388	176388	expenseCategory	C	food	PT_Group13274	PT_Sup13274	PT_Add13274	PT_ContactName13274	PT_EMAIL02@test.com	PT_Phone13274	PT_SampleNotes13274	NSPT13274	PT14473	PT_Prod13274	20	5	EA	Meat	PTINV13386
067	176396	176396	expenseCategory	D	food	PT_Group13275	PT_Sup13275	PT_Add13275	PT_ContactName13275	PT_EMAIL01@test.com	PT_Phone13275	PT_SampleNotes13275	NSPT13275	PT14474	PT_Prod13275	12	5	CS	Meat	PTINV13387
067	176404	176404	expenseCategory	F	food	PT_Group13276	PT_Sup13276	PT_Add13276	PT_ContactName13276	PT_EMAIL02@test.com	PT_Phone13276	PT_SampleNotes13276	NSPT13276	PT14475	PT_Prod13276	15	5	EA	Dairy	PTINV13388
067	176412	176412	expenseCategory	D	nonFood	PT_Group13277	PT_Sup13277	PT_Add13277	PT_ContactName13277	PT_EMAIL01@test.com	PT_Phone13277	PT_SampleNotes13277	NSPT13277	PT14476	PT_Prod13277	16	5	CS	Dairy	PTINV13389
067	176420	176420	expenseCategory	F	food	PT_Group13278	PT_Sup13278	PT_Add13278	PT_ContactName13278	PT_EMAIL02@test.com	PT_Phone13278	PT_SampleNotes13278	NSPT13278	PT14477	PT_Prod13278	20	5	EA	Dairy	PTINV13390
067	176438	176438	expenseCategory	C	food	PT_Group13279	PT_Sup13279	PT_Add13279	PT_ContactName13279	PT_EMAIL01@test.com	PT_Phone13279	PT_SampleNotes13279	NSPT13279	PT14478	PT_Prod13279	25	5	CS	Paper Towel	PTINV13391
067	176446	176446	location	D	food	PT_Group13280	PT_Sup13280	PT_Add13280	PT_ContactName13280	PT_EMAIL02@test.com	PT_Phone13280	PT_SampleNotes13280	NSPT13280	PT14479	PT_Prod13280	10	5	EA	Paper Towel	PTINV13392
067	176453	176453	expenseCategory	F	food	PT_Group13281	PT_Sup13281	PT_Add13281	PT_ContactName13281	PT_EMAIL01@test.com	PT_Phone13281	PT_SampleNotes13281	NSPT13281	PT14480	PT_Prod13281	12	5	CS	Paper Towel	PTINV13393
067	176461	176461	expenseCategory	D	nonFood	PT_Group13282	PT_Sup13282	PT_Add13282	PT_ContactName13282	PT_EMAIL02@test.com	PT_Phone13282	PT_SampleNotes13282	NSPT13282	PT14481	PT_Prod13282	15	5	EA	Paper Towel	PTINV13394
067	176479	176479	expenseCategory	F	food	PT_Group13283	PT_Sup13283	PT_Add13283	PT_ContactName13283	PT_EMAIL01@test.com	PT_Phone13283	PT_SampleNotes13283	NSPT13283	PT14482	PT_Prod13283	18	5	CS	Dairy	PTINV13395
